name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
bremen,2022-02-21T03:00:00,5.4,-0.6,2.6,82.22,1.248,100,rain,0,0,76.3,46,260,988.6,99.4,30,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T04:00:00,5.2,-1,2.2,80.88,0.022,100,rain,0,0,74.5,48.9,260,989.7,94.2,10.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T05:00:00,5,-0.8,1.2,76.12,0.116,100,rain,0,0,73.4,41.8,260,990.5,91.3,25,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T06:00:00,4.6,-1.2,0.6,74.89,0.381,100,rain,0,0,67.3,39.6,260,991,65.8,22,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T07:00:00,3.6,-2.9,0.4,79.11,0.017,100,rain,0,0,67.7,45.3,250,991.7,67.9,20.1,,,,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T08:00:00,3.6,-1.8,0.2,77.91,0.009,100,rain,0,0,59,31.7,250,992,76.7,20.1,14,0.1,0,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T09:00:00,3.6,-2.1,0.8,82.34,0.005,100,rain,0,0,57.2,33.5,230,992,99.5,15,20,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T10:00:00,4.6,-0.9,0.7,75.56,0.107,100,rain,0,0,57.6,36.4,240,992.3,100,20,49,0.2,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T11:00:00,4.9,-0.5,1.5,79.01,0.009,100,rain,0,0,70.2,35,230,992.4,100,20.1,76,0.3,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T12:00:00,4.1,-1.5,1.4,82.14,0.108,100,rain,0,0,68.8,35.3,230,992.2,100,12.1,48,0.2,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T13:00:00,3.2,-2.8,1.4,88.13,0.911,100,rain,0,0.1,72,34.9,210,991.4,100,10,78,0.3,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T14:00:00,3.6,-2.2,1.9,88.2,0.519,100,rain,0,0.1,69.1,36.3,220,990.8,100,10,81,0.3,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T15:00:00,4.1,-1,2.5,89.44,0.606,100,rain,0,0.1,59,28.7,240,991.2,100,12,52,0.2,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T16:00:00,4.6,-0.1,3.2,90.18,0.4,100,rain,0,0.1,54.7,26.2,260,992.6,86.4,25.1,60,0.2,1,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T17:00:00,5.1,-0.1,2.7,84.11,0.002,100,rain,0,0.1,45.4,34.5,310,995.7,100,35,46,0.2,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T18:00:00,5.3,0.9,2.6,82.37,0.001,100,rain,0,0.1,45,25.9,300,997.9,50.8,40,19,0.1,0,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T19:00:00,5.6,1.3,3.1,83.53,0.003,100,rain,0,0.1,57.2,25.5,280,999.7,57.1,34.9,,,,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T20:00:00,5.8,1.8,3.4,84.07,0,0,rain,0,0,33.8,23,270,1001,72.5,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T21:00:00,6.1,1.9,4.1,87.11,0.11,100,rain,0,0,39.6,25.5,280,1002.4,96,18,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T22:00:00,5.8,1.3,2.7,80.22,0.006,100,rain,0,0,41,28.7,290,1003.8,98.1,25,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-21T23:00:00,5.8,0.6,3.4,84.14,0.199,100,rain,0,0,51.5,38.1,290,1005.1,100,8,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T00:00:00,5.4,1.2,3.8,89.69,0.962,100,rain,0,0,55.4,23.4,310,1007,99.5,7.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T01:00:00,5.2,-0.2,1.2,75.41,1.044,100,rain,0,0,56.2,36.7,300,1008.2,78.1,30,,,,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T02:00:00,4.7,0.5,1.4,79.06,0,0,,0,0,50.8,21.6,290,1009.7,67.9,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T03:00:00,5.1,0.3,1.2,75.54,0.003,100,rain,0,0,42.8,29.8,290,1010.9,61.5,34.9,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T04:00:00,4.7,-0.1,0.7,75.42,0,0,,0,0,42.8,26.6,280,1011.7,60.8,34.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T05:00:00,3.9,-0.8,0.4,78.04,0.001,100,rain,0,0,40.3,23.8,280,1012.6,13,30,0,0,0,10,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T06:00:00,3.4,-1.1,0.4,80.72,0.005,100,rain,0,0,34.9,21.2,280,1013.2,0,34.9,0,0,0,10,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T07:00:00,3.2,-1.5,0.2,80.63,0.003,100,rain,0,0,47.5,22.7,270,1013.7,56,20,,,,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T08:00:00,2.9,-1.5,0.4,83.51,0,0,,0,0,30.6,19.1,250,1014.4,99.6,18,19,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T09:00:00,3.9,-0.4,1.3,83.66,0,0,,0,0,30.2,20.5,250,1014.9,100,18,49,0.2,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T10:00:00,5.3,1,2.3,81.01,0,0,,0,0,32.8,24.8,250,1015.3,100,16,78,0.3,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T11:00:00,6.3,2.3,3.1,79.96,0,0,,0,0,32.4,24.5,240,1015.2,100,18,146,0.5,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T12:00:00,6.6,2.7,2.8,76.68,0,0,,0,0,33.1,24.5,240,1015.1,100,20,188,0.7,2,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T13:00:00,7,3.4,2.8,74.66,0,0,,0,0,42.5,22.3,220,1013.9,100,22,131,0.5,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T14:00:00,7.3,3.4,3.2,74.76,0,0,,0,0,42.5,26.6,220,1012.8,100,22,115,0.4,1,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T15:00:00,6.8,2.8,4.1,82.57,0.007,100,rain,0,0,47.2,26.6,220,1011.8,100,7,40,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T16:00:00,6.4,2.4,4.7,89,0.209,100,rain,0,0,45,23.8,210,1010.8,100,15,16,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T17:00:00,6.8,2.9,5.4,90.34,0.103,100,rain,0,0,47.2,25.2,220,1009.3,99.3,10,9,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T18:00:00,7.3,3.5,6.2,92.27,0.518,100,rain,0,0,42.1,25.2,220,1008.3,98.5,7,5,0,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T19:00:00,7.8,3.7,6.7,92.35,1.315,100,rain,0,0,64.8,30.9,220,1007.7,98.4,7,,,,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T20:00:00,8.3,3.6,5.7,83.37,1.002,100,rain,0,0,48.6,42.1,290,1009.1,100,30,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T21:00:00,7.3,3,3.9,78.58,0.008,100,rain,0,0,58.3,32,290,1010.9,76,25,0,0,0,10,"Rain, Partially cloudy",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T22:00:00,6.8,2.2,3.7,80.12,0,0,rain,0,0,56.2,33.4,280,1012.2,51.1,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-22T23:00:00,5.7,1.2,3.2,83.83,0,0,,0,0,45.4,27,270,1013.6,13,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T00:00:00,5.4,0.9,3.1,85.11,0,0,,0,0,42.1,25.5,260,1014.6,0,30,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T01:00:00,5.8,1.7,3.2,82.95,0,0,,0,0,57.2,24.1,260,1015.8,13,25,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T02:00:00,5.2,0.8,2.9,85.08,0,0,,0,0,39.2,24.8,260,1016.8,13,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T03:00:00,5.2,0.9,2.9,85.17,0,0,,0,0,38.9,23,260,1017.3,56.4,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T04:00:00,5.1,0.5,2.7,84.54,0,0,,0,0,38.9,25.9,260,1018.4,68.3,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T05:00:00,5,1.1,2.4,82.85,0,0,,0,0,37.1,20.5,250,1019.3,69.6,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T06:00:00,4.4,0,1.9,83.85,0,0,,0,0,34.6,22.7,250,1020.2,69.8,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T07:00:00,3.7,-0.7,1.9,87.84,0,0,,0,0,50.8,20.9,240,1021.1,13,22,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T08:00:00,3.6,-0.2,1.9,88.58,0,0,,0,0,32.4,16.2,250,1021.9,13,16,15,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T09:00:00,4.7,0.7,2.7,86.87,0,0,,0,0,33.5,19.8,240,1022.5,13,16,27,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T10:00:00,6.2,2.3,3.2,81.12,0,0,,0,0,35.6,22.3,250,1022.7,13,16,37,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T11:00:00,7.6,4,3.4,74.28,0,0,,0,0,34.9,23.8,250,1022.8,12.9,18.1,48,0.2,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T12:00:00,8.8,5.3,2.7,65.29,0,0,,0,0,34.6,27.4,260,1023.2,12.9,20.1,411,1.5,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T13:00:00,9.6,6.3,2.8,62.45,0,0,,0,0,40.7,27.7,260,1023.2,13,22.1,455,1.6,5,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T14:00:00,10.1,10.1,2,57.13,0,0,,0,0,41.8,31.6,240,1022.4,39.2,25.1,415,1.5,4,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T15:00:00,10.3,10.3,0.9,51.86,0,0,,0,0,41.8,33.4,240,1021.8,46.3,25,364,1.3,4,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T16:00:00,10.4,10.4,1.6,54.79,0,0,,0,0,39.6,27.7,230,1021.1,46.3,25,291,1,3,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T17:00:00,9.4,5.9,1.4,57.3,0,0,,0,0,36.7,28,230,1020.8,13,25,85,0.3,1,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T18:00:00,7.9,5,0.9,61.27,0,0,,0,0,29.2,17.3,220,1020.4,0,25.1,9,0,0,10,Clear,clear-night,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T19:00:00,6.9,4.9,0.7,64.79,0,0,,0,0,45.4,10.1,200,1020.3,12.9,25,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T20:00:00,6.1,3.4,0.9,68.99,0,0,,0,0,21.6,13.3,200,1019.6,13,35.1,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T21:00:00,4.8,2.2,0.7,74.92,0,0,,0,0,22.7,10.8,190,1019.4,60.6,35,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T22:00:00,7.6,4.8,1.7,66,0,0,,0,0,22.7,16.2,210,1018.4,64.1,35,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-23T23:00:00,6.9,4.4,2.1,71.46,0,0,,0,0,22,13,190,1017.4,70.3,35.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T00:00:00,6.9,4,2,71.41,0,0,,0,0,25.6,15.1,180,1016.6,57.5,35,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T01:00:00,7.5,4.7,1.9,67.29,0,0,,0,0,51.8,16.6,200,1015.7,61.9,35,,,,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T02:00:00,7.3,4.3,2.1,69.14,0,0,,0,0,28.1,18,210,1015,67.8,35.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T03:00:00,7.6,4,1.7,65.87,0,0,,0,0,26.6,23.7,220,1014.1,74.1,35,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T04:00:00,7.4,4.2,1.4,65.82,0,0,,0,0,27.7,18.8,220,1013.5,87.5,35.1,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T05:00:00,7.2,4.1,2.1,70.32,0,0,,0,0,28.1,17.7,220,1012.9,100,35,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T06:00:00,7.3,3.7,1.7,67.2,0,0,,0,0,30.6,23.7,220,1011.9,100,35,0,0,0,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T07:00:00,7.3,4.2,1.7,67.23,0,0,,0,0,48.6,18.7,200,1011.4,100,35,,,,10,Overcast,cloudy,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T08:00:00,7.3,3.9,1.9,68.26,0,0,,0,0,31.7,21.2,200,1010.9,100,35,14,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T09:00:00,7.3,4.2,2.2,69.63,0,0,,0,0,35.3,18.4,210,1010.4,100,35,32,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T10:00:00,7.8,4.7,2.4,68.37,0.001,100,rain,0,0,39.6,19.4,200,1009.5,100,35,100,0.4,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T11:00:00,8.4,4.6,2.7,67.4,0,0,,0,0,43.6,27.7,210,1008.3,100,35,161,0.6,2,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T12:00:00,9,5.2,3.2,66.68,0,0,,0,0,47.5,31.7,220,1007.1,100,45,235,0.8,2,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T13:00:00,9.8,6.4,3.8,66.34,0,0,,0,0,45,29.5,210,1005.3,100,45,344,1.2,3,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T14:00:00,9.6,5.8,3.1,63.94,0,0,,0,0,53.6,33.1,220,1004,97.2,40,232,0.8,2,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T15:00:00,9.8,6.4,3.1,62.67,0,0,rain,0,0,53.6,30.2,210,1002.7,100,45,280,1,3,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T16:00:00,10.1,10.1,3.1,61.46,0,0,,0,0,46.1,33.1,210,1001.1,82.1,40,78,0.3,1,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T17:00:00,9.3,5.8,3.4,66.32,0.008,100,rain,0,0,49,28.8,210,999.9,94.7,28.1,18,0.1,0,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T18:00:00,4.1,-1.8,2.2,86.97,1.514,100,rain,0,0,59,38.9,270,1003.2,100,20,5,0,0,10,"Rain, Overcast",rain,"04275,00704,C2597,05014,00691,00044,05822"
bremen,2022-02-24T19:00:00,3.7,-1.7,1.9,88.15,0.108,100,snow,0,0,54,30.5,270,1005.1,100,15,,,,10,"Snow, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T20:00:00,3.3,-2,1.8,89.95,0.121,100,rain,0,0,40.7,28.8,260,1006.2,100,49.9,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T21:00:00,3.3,-2,1.2,85.62,0.003,100,rain,0,0,38.5,29.2,260,1007.4,100,24.1,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T22:00:00,3,-2,1.1,87.44,0.012,100,rain,0,0,43.2,25.2,240,1008.4,92.1,50,0,0,0,10,"Rain, Overcast",rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-24T23:00:00,2.3,-2.8,0.7,88.73,0.014,100,rain,0,0,42.8,23.8,240,1009.2,13,45,0,0,0,10,Rain,rain,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T00:00:00,2.1,-3,0.2,87.33,0,0,,0,0,42.8,23,240,1010.2,13,40,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T01:00:00,2.4,-3.1,0.4,86.68,0,0,,0,0,52.6,27,240,1010.8,0,49.9,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T02:00:00,2.2,-3.4,0.1,85.97,0,0,,0,0,39.2,27.4,240,1011.7,0,49.9,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T03:00:00,2.5,-2.6,0.1,83.64,0,0,,0,0,40,24.8,230,1012.2,50.2,49.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T04:00:00,2.7,-2.9,-0.4,80.15,0,0,,0,0,40.7,29.1,230,1012.2,53.5,50,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T05:00:00,3.1,-2.4,-0.1,79.09,0,0,,0,0,41,29.9,230,1012.7,64.8,49.9,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T06:00:00,3.1,-2.3,-0.3,77.99,0,0,,0,0,41.8,29.5,230,1013,43.6,50,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T07:00:00,2.7,-2.9,-0.4,80.11,0,0,,0,0,52.9,29.2,230,1013.2,33.8,40,,,,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T08:00:00,3,-2.6,-0.3,78.52,0,0,,0,0,44.6,30.9,220,1013.5,83.8,35,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T09:00:00,3.5,-1.8,0.2,78.53,0,0,,0,0,45.7,29.9,230,1013.7,90.7,30,40,0.1,0,10,Overcast,cloudy,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T10:00:00,3.3,-2.2,1.1,84.96,0.005,100,snow,0,0,49,31.3,230,1014.1,100,15.1,66,0.2,1,10,"Snow, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T11:00:00,4.6,-0.7,1.8,82.18,0.098,100,rain,0,0.1,59.4,33.1,240,1014.6,100,30,154,0.6,2,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T12:00:00,6.1,1.3,2.3,76.9,0.012,100,rain,0,0.1,55.8,31.7,250,1015.1,100,12,102,0.4,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T13:00:00,4.4,-0.2,2.2,85.64,0.988,100,rain,0,0,48.2,24.5,260,1015.8,100,30.1,82,0.3,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T14:00:00,6.5,1.8,2.6,76.31,0.012,100,rain,0,0,49.7,32.3,260,1016.2,100,30,208,0.7,2,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T15:00:00,6.6,1.7,2.6,75.76,0.105,100,rain,0,0,53.3,35.6,270,1016.9,93.2,30.1,317,1.1,3,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T16:00:00,6.5,1.8,2.3,74.79,0.005,100,rain,0,0,53.6,32.7,290,1017.7,100,30,187,0.7,2,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T17:00:00,5.5,0.8,2.6,81.6,2.004,100,rain,0,0,54,29.5,310,1019.3,100,20.1,71,0.3,1,10,"Rain, Overcast",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T18:00:00,4.2,-0.3,1.2,80.89,0.962,100,rain,0,0,44.6,23.4,300,1021,73.3,30,16,0.1,0,10,"Rain, Partially cloudy",rain,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T19:00:00,4.4,0.1,1.2,79.73,0,0,,0,0,45.4,21.2,300,1022.2,12.9,25,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T20:00:00,4.1,0.1,0.9,79.68,0,0,,0,0,27.4,18.7,290,1023.4,0,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T21:00:00,3.9,-0.1,0.7,79.76,0,0,,0,0,27.4,18.3,290,1024.7,0,25,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T22:00:00,2.7,-1.5,0.2,83.53,0,0,,0,0,27.4,17.6,270,1025.9,55.8,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-25T23:00:00,2.9,-1.5,0.2,82.41,0,0,,0,0,28.4,19.4,270,1026.8,61.9,25,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T00:00:00,3.2,-0.9,0.6,83.06,0,0,,0,0,27.7,17.6,270,1027.9,44.1,22,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T01:00:00,4.1,-0.1,1.2,80.99,0,0,,0,0,43.6,20.5,290,1028.5,57.2,20,,,,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T02:00:00,2.9,-1.1,0.7,85.49,0,0,,0,0,23.8,16.6,280,1029.1,56.6,20,0,0,0,10,Partially cloudy,partly-cloudy-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T03:00:00,3.1,-1.2,0.9,85.03,0,0,,0,0,23.8,19.4,280,1030,0,20,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T04:00:00,2.8,-1,0.9,86.85,0,0,,0,0,22.7,15.8,290,1030.4,0,20,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T05:00:00,1.9,-1.3,0.7,91.72,0,0,,0,0,21.6,11.2,300,1031.1,0,20,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T06:00:00,0.7,-2.6,-0.6,91.19,0,0,,0,0,20.5,10.4,280,1031.7,12.9,20,0,0,0,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T07:00:00,-0.6,-3.7,-1.3,94.39,0,0,,0,0,24.8,9,280,1032.7,12.9,20,,,,10,Clear,clear-night,"04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T08:00:00,-0.6,-3.4,-1.3,95.08,0,0,,0,0,16.6,7.9,260,1033.6,0,18,13,0,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T09:00:00,1.9,-1.5,0.7,91.76,0,0,,0,0,16.2,11.9,300,1034,0,18,31,0.1,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T10:00:00,3.4,1.3,1.6,87.83,0,0,,0,0,18.7,7.9,310,1034.8,12.9,20,43,0.2,0,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T11:00:00,6.1,4.8,2.8,79.26,0,0,,0,0,23,6.9,261,1035.2,0,20,61,0.2,1,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
bremen,2022-02-26T12:00:00,6.9,4.8,2.3,72.94,0,0,,0,0,21.6,10.4,291,1035.4,0,22.1,400,1.4,4,10,Clear,clear-day,"E8845,04275,00704,05014,00691,00044,05822"
